Netid, Fid, LB_FF
13, 240, 10915289
13, 97, 6763522
13, 53, 15419309
13, 21, 5556389
13, 221, 2395017
13, 159, 249924835
13, 16, 100303693
13, 23, 141254
13, 192, 37566472
13, 104, 22677156
13, 17, 5572231
13, 56, 138515054
13, 170, 393557
13, 98, 27245264
13, 12, 11158847
13, 127, 31310972
13, 177, 14822310
13, 246, 20999
13, 158, 6362240
13, 24, 10505302
13, 173, 258512404
13, 105, 21631
13, 39, 142613371
13, 145, 20347011
13, 94, 55312891
13, 199, 120131381
13, 101, 6345778
13, 10, 1278135
13, 156, 50799936
13, 223, 5388846
13, 4, 68611616
13, 196, 15925018
13, 179, 65573
13, 13, 60123
13, 118, 13524498
13, 191, 1128875
13, 148, 56277919
13, 67, 8540150
13, 83, 6621276
13, 212, 21548803
13, 198, 19075
13, 137, 142207191
13, 38, 1932071
13, 211, 24935177
13, 6, 34868889
13, 231, 95700347
13, 96, 115662529
13, 57, 3126087
13, 139, 34360255
13, 150, 39892389
13, 107, 808254
13, 132, 10850840
13, 249, 285542014
13, 163, 672199
13, 78, 6840836
13, 215, 7592705
13, 79, 29438735
13, 232, 3530825
13, 45, 70652670
13, 32, 47374168
13, 73, 39546381
13, 243, 5079788
13, 152, 108126689
13, 64, 113460653
13, 18, 41136691
13, 91, 28795961
13, 146, 408060258
13, 5, 17828040
13, 111, 21753576
13, 114, 56204953
13, 208, 6750467
13, 182, 3989053
13, 138, 51633848
13, 204, 13920622
13, 239, 9422804
13, 70, 24772783
13, 28, 22630208
13, 144, 79184265
13, 59, 92452142
13, 26, 85534233
13, 119, 34453661
13, 175, 64762204
13, 128, 17221816
13, 71, 4757092
13, 110, 6384151
13, 112, 11824364
13, 65, 89937451
13, 165, 28819244
13, 250, 21322017
13, 134, 30731608
13, 72, 142590078
13, 245, 18104299
13, 80, 50560286
13, 157, 4747786
13, 35, 13858254
13, 143, 55592083
13, 46, 21474664
13, 202, 248945700
13, 209, 69636948
13, 2, 2913388
13, 122, 3104457
13, 218, 25293728
13, 93, 219691
13, 27, 17320131
13, 100, 229341760
13, 213, 5573582
13, 60, 58011547
13, 88, 258833756
13, 193, 13924558
13, 125, 6384151
13, 176, 57144574
13, 129, 16110965
13, 216, 90500927
13, 11, 8995665
13, 33, 41044498
13, 34, 3076864
13, 19, 1112625
13, 251, 45865
13, 140, 138292156
13, 61, 802384
13, 109, 4194729
13, 183, 5483934
13, 164, 59564426
13, 130, 25020467
13, 43, 62048901
13, 49, 288916286
13, 174, 123007240
13, 14, 40516057
13, 178, 11954097
13, 203, 2551720
13, 224, 56100557
13, 187, 6929974
13, 136, 651100
13, 15, 51390543
13, 168, 6952686
13, 185, 3232776
14, 7, 134832
14, 23, 99877
14, 4, 87574
14, 21, 27823
14, 8, 99035
14, 1, 30227
14, 0, 124733
14, 20, 353613
14, 5, 563797
14, 15, 61285
14, 12, 29445
14, 2, 190166
14, 6, 66866
14, 9, 483746
14, 22, 59732
14, 3, 202129
14, 24, 122299
14, 26, 486241
14, 14, 117660
14, 11, 252443
14, 19, 239328
14, 10, 335579
14, 17, 66004
14, 25, 62787
14, 13, 500758
14, 16, 242505
14, 18, 113523
15, 34, 2790227
15, 0, 2731208
15, 42, 810899
15, 54, 8000299
15, 35, 6760486
15, 12, 1046169
15, 52, 667150
15, 62, 1861347
15, 3, 623509
15, 38, 4314342
15, 53, 43953
15, 18, 3279034
15, 48, 3159970
15, 28, 2573992
15, 72, 1590340
15, 24, 747300
15, 1, 5842485
15, 69, 5478995
15, 47, 4749960
15, 8, 14898
15, 55, 592841
15, 61, 784319
15, 33, 896079
15, 4, 812662
15, 40, 2659082
15, 5, 1911030
15, 14, 1571825
15, 19, 664886
15, 39, 2076591
15, 2, 102412
15, 11, 683160
15, 30, 1770858
15, 46, 1537210
15, 21, 687528
15, 31, 666348
15, 29, 723777
15, 7, 2262730
15, 66, 577091
15, 58, 1311787
15, 68, 912289
15, 27, 703779
15, 13, 1800163
15, 56, 8883423
15, 6, 1483059
15, 73, 2692645
15, 26, 745637
15, 70, 1464624
15, 41, 2607907
15, 51, 1879752
15, 49, 2313904
15, 15, 694341
15, 37, 2223205
15, 22, 6144001
15, 67, 1549664
15, 45, 1326075
15, 71, 44874
15, 32, 409878
15, 43, 2103021
15, 23, 1054015
15, 10, 12262954
15, 36, 737632
15, 65, 9776567
15, 17, 15739
15, 16, 758551
15, 59, 1406936
15, 20, 5512398
15, 50, 4735162
15, 44, 4845518
15, 9, 1374986
15, 63, 2343450
15, 64, 2578892
15, 60, 5861612
15, 57, 603170
15, 25, 8150532
16, 14, 381144
16, 10, 53420
16, 0, 424345
16, 2, 347821
16, 24, 21500
16, 20, 103263
16, 19, 113342
16, 3, 342221
16, 15, 116789
16, 16, 532828
16, 4, 12363
16, 12, 452097
16, 9, 98515
16, 23, 102632
16, 25, 88185
16, 6, 345798
16, 1, 309580
16, 17, 22432
16, 5, 59471
16, 26, 525625
16, 22, 12253
16, 11, 203772
16, 13, 348503
16, 7, 271028
16, 21, 341671
16, 8, 711223
16, 18, 65082
17, 130, 52230716
17, 83, 18232740
17, 9, 12784642
17, 4, 23969679
17, 87, 47554224
17, 133, 2218266
17, 37, 9221848
17, 78, 66590840
17, 80, 24421275
17, 92, 6359865
17, 241, 17055504
17, 3, 34059672
17, 156, 34004548
17, 209, 9451338
17, 76, 12888356
17, 63, 22611663
17, 152, 5803854
17, 154, 2229927
17, 276, 116024247
17, 236, 6107232
17, 180, 9164370
17, 230, 7908497
17, 65, 63053192
17, 121, 8588641
17, 179, 56117579
17, 135, 9101031
17, 197, 6170110
17, 17, 26355539
17, 114, 62426759
17, 231, 26560823
17, 52, 21082378
17, 225, 6046729
17, 206, 39027890
17, 187, 8338102
17, 196, 18729641
17, 245, 2744262
17, 223, 79015908
17, 57, 25277199
17, 120, 55612692
17, 159, 7944263
17, 256, 5993449
17, 49, 255541127
17, 222, 38507585
17, 214, 6586230
17, 216, 16922985
17, 254, 24614616
17, 177, 9733266
17, 81, 35193336
17, 101, 8258994
17, 33, 4759076
17, 141, 815708
17, 193, 16516144
17, 147, 53639496
17, 62, 40716
17, 191, 58532453
17, 164, 5712023
17, 79, 10284788
17, 218, 114504038
17, 182, 24714153
17, 69, 3139482
17, 194, 7970082
17, 40, 221906
17, 269, 7375267
17, 55, 35204226
17, 38, 8623005
17, 23, 8368729
17, 67, 12802125
17, 207, 47654432
17, 162, 31933439
17, 32, 22411218
17, 139, 8966780
17, 107, 8549948
17, 14, 126977828
17, 134, 6989024
17, 126, 16866050
17, 263, 4272406
17, 271, 54332235
17, 247, 103716707
17, 82, 1535887
17, 10, 6810229
17, 161, 66514787
17, 258, 108636565
17, 125, 36406950
17, 212, 11214030
17, 285, 9018135
17, 202, 16907586
17, 272, 4751121
17, 190, 75831814
17, 89, 6301877
17, 44, 21908956
17, 248, 7962709
17, 174, 23810700
17, 58, 87507520
17, 158, 43323036
17, 100, 6180932
17, 243, 41808
17, 282, 17085270
17, 51, 9920256
17, 178, 8815276
17, 53, 54526788
17, 255, 24051353
17, 102, 8916485
17, 252, 92256086
17, 47, 4589679
17, 71, 16561889
17, 170, 51366
17, 186, 21405494
17, 244, 6197390
17, 235, 6403618
17, 136, 12449634
17, 142, 20411912
17, 237, 24092028
17, 116, 24255
17, 250, 8492170
17, 88, 5277617
17, 168, 12571193
17, 270, 24085124
17, 155, 122411714
17, 108, 12885651
17, 219, 42954477
17, 8, 11690283
17, 148, 137828
17, 70, 4761460
17, 192, 50535611
17, 26, 2245176
17, 172, 6763982
17, 128, 4760390
17, 259, 45375
17, 173, 9228650
17, 106, 17462196
17, 77, 11776242
17, 203, 59567272
17, 213, 4359428
17, 56, 93492181
17, 204, 4379376
17, 21, 4344930
17, 265, 12410452
17, 46, 3199054
17, 54, 8587529
17, 234, 43602060
17, 249, 66284557
17, 281, 35006676
17, 275, 18885
17, 280, 53913520
17, 238, 2617864
17, 16, 41789
17, 200, 5248424
17, 0, 2745082
17, 185, 111543902
17, 181, 637875
17, 19, 10349490
17, 39, 46935436
17, 31, 32206720
17, 224, 50955
17, 144, 5951450
17, 183, 58349
17, 25, 5592138
17, 90, 46398259
17, 97, 5592598
17, 73, 51848751
17, 42, 1520538
17, 22, 23812263
17, 217, 55144265
17, 15, 46928954
17, 201, 66603895
17, 13, 3464521
17, 99, 22925231
17, 233, 4689146
17, 115, 42369
17, 228, 18695156
17, 1, 67882693
17, 278, 51413315
17, 86, 2761513
17, 163, 23828493
17, 157, 22882001
17, 85, 3049083
17, 195, 1519186
17, 110, 30138977
17, 264, 8778547
17, 131, 22662780
17, 48, 4586553
17, 122, 102775153
17, 189, 46197062
17, 36, 218890
17, 198, 18194
17, 20, 33739461
17, 226, 32479001
17, 84, 62317
17, 242, 54241
17, 229, 15802496
17, 257, 15774754
17, 227, 26701186
17, 188, 31784149
17, 64, 4545276
17, 284, 4595229
17, 7, 6269226
17, 232, 17910976
17, 220, 9432011
17, 175, 253912556
17, 273, 3035668
17, 34, 44277055
17, 95, 67810155
17, 260, 40027153
17, 149, 6166944
17, 146, 53694590
17, 246, 41779
17, 210, 6312336
17, 205, 764402
17, 160, 8942374
17, 104, 17552
17, 266, 10453705
17, 153, 6745187
17, 137, 50979022
17, 240, 23585598
17, 111, 51313969
17, 261, 12006393
17, 262, 18675690
17, 268, 32769454
17, 138, 7028267
17, 166, 16872482
17, 75, 44154355
17, 6, 127994303
17, 112, 18819629
17, 109, 13608457
17, 117, 8513050
17, 140, 24436
17, 127, 3164268
17, 143, 22561499
17, 132, 22444921
17, 118, 35597753
17, 74, 3443803
17, 167, 54810409
17, 251, 41160247
17, 59, 39698075
17, 239, 16431
17, 60, 15089
17, 129, 12104268
17, 91, 11678710
17, 93, 34128933
17, 171, 14799006
17, 29, 162452040
17, 208, 6567975
17, 215, 63393771
17, 119, 6872866
17, 45, 53910313
17, 24, 127777366
17, 66, 102522399
17, 277, 19436957
17, 113, 1051690
17, 28, 21541910
17, 279, 6867306
17, 267, 64531152
17, 274, 58332418
17, 18, 5820716
17, 169, 54137548
17, 103, 8737922
17, 27, 16934727
17, 123, 8318876
17, 30, 36760272
17, 253, 3102833
17, 2, 77675719
17, 98, 75182627
17, 176, 39436978
17, 5, 38625816
17, 35, 23993824
17, 12, 9175541
17, 43, 9928421
17, 151, 13410314
17, 68, 13946650
17, 199, 3397125
17, 41, 15639
17, 61, 2459778
17, 72, 4555675
17, 96, 53981116
17, 145, 48574526
17, 124, 18176505
17, 50, 52043707
17, 221, 20610294
17, 94, 6668014
17, 184, 11721721
17, 165, 14671388
17, 11, 142497
17, 211, 254588752
17, 150, 13201333
17, 283, 1174470
17, 105, 923700
18, 151, 86068893
18, 36, 289014350
18, 184, 9346982
18, 171, 39089867
18, 42, 16006618
18, 13, 3575679
18, 35, 66174411
18, 116, 18759217
18, 16, 7178980
18, 52, 113403
18, 32, 6875211
18, 89, 109916242
18, 28, 78392532
18, 101, 42767357
18, 163, 19488712
18, 122, 55964132
18, 64, 1034929
18, 98, 79779300
18, 113, 19424632
18, 48, 60087036
18, 53, 15701026
18, 132, 87200554
18, 96, 37777809
18, 155, 126158392
18, 154, 11487272
18, 117, 94537
18, 108, 46524315
18, 61, 134558260
18, 137, 65448110
18, 118, 21477950
18, 110, 1027285
18, 85, 53136192
18, 119, 25128940
18, 1, 242381101
18, 57, 25622816
18, 93, 73417549
18, 125, 10483010
18, 23, 85865112
18, 88, 3779982
18, 21, 51928410
18, 176, 7955385
18, 40, 4291069
18, 78, 1225356
18, 172, 7789364
18, 102, 6382900
18, 131, 23887003
18, 153, 16531822
18, 194, 16932
18, 109, 104701983
18, 51, 25114052
18, 76, 92293
18, 169, 19647149
18, 183, 25369341
18, 46, 24982495
18, 190, 6789951
18, 130, 352070
18, 97, 30196
18, 19, 123646396
18, 129, 46831030
18, 25, 21001699
18, 80, 123412758
18, 174, 15939333
18, 178, 152119372
18, 72, 3442469
18, 180, 41669350
18, 170, 52806615
18, 67, 25080208
18, 144, 19598238
18, 141, 126578911
18, 136, 125676951
18, 54, 45612156
18, 185, 4417758
18, 92, 88045715
18, 188, 74610
18, 73, 4874783
18, 7, 11319277
18, 11, 24082631
18, 164, 20139601
18, 181, 40583395
18, 2, 10805123
18, 44, 17413
18, 27, 7053024
18, 17, 2337910
18, 62, 16751
18, 158, 31363922
18, 63, 4344188
18, 39, 247495824
18, 9, 23814918
18, 26, 30750262
18, 87, 32701
18, 8, 89257858
18, 66, 17124513
18, 12, 1029339
18, 192, 18290397
18, 5, 5653993
18, 106, 52346794
18, 22, 86545968
18, 18, 23470733
18, 182, 6364484
18, 157, 124812461
18, 148, 17943659
18, 198, 10026705
18, 30, 10961726
18, 90, 3846758
18, 134, 41750421
18, 111, 9069202
18, 41, 15141189
18, 24, 7015974
18, 20, 60609364
18, 191, 151480795
18, 114, 91261
18, 189, 114516532
18, 70, 23685
18, 133, 135394848
18, 177, 10928324
18, 187, 60612520
18, 71, 150781055
18, 143, 50004695
18, 165, 16302172
18, 161, 19351155
18, 120, 790371
18, 55, 8457307
18, 197, 2397662
18, 135, 46872577
18, 112, 14717314
18, 138, 19415165
18, 104, 52933994
18, 124, 5998978
18, 43, 25532616
18, 94, 39926072
18, 166, 3561203
18, 128, 107835173
18, 103, 31887263
18, 142, 84657068
18, 56, 10411637
18, 15, 10624165
18, 126, 25323525
18, 82, 5022760
18, 10, 88599304
18, 168, 3503693
18, 162, 6800031
18, 65, 53300980
18, 107, 142707
18, 84, 7063445
18, 99, 56405548
18, 50, 65634970
18, 140, 26185047
18, 81, 14225443
18, 105, 11789508
18, 58, 567554
18, 100, 8890487
18, 37, 13774607
18, 152, 6344005
18, 139, 19308496
18, 75, 6930564
18, 14, 3455354
18, 173, 7480395
18, 123, 52084082
18, 149, 40510668
18, 34, 86462210
