Netid, Fid, FF_LPA
19, 43, 2.518085442476952
19, 138, 3.6409486613307633
19, 96, 3.0169080013752954
19, 26, 2.0719732491303366
19, 112, 2.253870100705237
19, 78, 3.3570542372586383
19, 61, 1.9191742099321285
19, 108, 3.8082636196952793
19, 28, 3.5117153040626867
19, 37, 2.050877824771081
19, 17, 2.9509730166248036
19, 116, 3.0573195818723455
19, 92, 2.253906263491717
19, 12, 2.4169203107116255
19, 6, 3.180660386043452
19, 59, 2.1737343346612246
19, 87, 3.213802987330251
19, 7, 1.4953701975771856
19, 131, 1.4030970612984337
19, 44, 3.195550537842389
19, 140, 3.1781419528550447
19, 56, 1.4616208076079626
19, 115, 2.131672070978741
19, 20, 3.106238183757546
19, 114, 2.891005327379143
19, 139, 2.9816494008139682
19, 50, 2.488678399467577
19, 101, 3.24538712134826
19, 80, 3.3092435948924113
19, 33, 2.1124946222541894
19, 54, 1.97828085522332
19, 8, 3.9853577635332167
19, 117, 2.9397054080921965
19, 5, 3.1781419528550456
19, 46, 0.9804914845999476
19, 55, 2.7886915204725047
19, 100, 2.1737343346612237
19, 49, 1.9395752532507164
19, 36, 2.956332149720529
19, 76, 2.239589437091968
19, 129, 2.3227670581596995
19, 23, 2.989726515269729
19, 48, 2.1214126336767305
19, 124, 1.9274515015286586
19, 11, 2.959055994162348
19, 64, 3.117063263762201
19, 35, 2.706349713149356
19, 119, 3.28960089159811
19, 22, 2.964208624182155
19, 42, 2.4886783994675774
19, 136, 2.1517416815376205
19, 25, 2.7980453048670784
19, 68, 3.2189865534644078
19, 88, 3.8082636196952815
19, 113, 0.6467623434280023
19, 19, 2.4524370355578413
19, 52, 1.672503846615307
19, 122, 2.2774218156219623
19, 133, 2.6632963603497384
19, 72, 2.3227670581597
19, 58, 1.667482684255369
19, 102, 0.9105843323370922
19, 34, 1.842252028179554
19, 98, 2.879114184654988
19, 120, 2.5462178557512436
19, 90, 3.8082636196952797
19, 60, 2.7314468746271694
19, 18, 2.479055410959396
19, 38, 2.5882782845161456
19, 10, 3.595508910630429
19, 67, 3.1308321140817967
19, 128, 1.6242395650674821
19, 132, 3.2632372738634823
19, 47, 3.1265462681112077
19, 107, 2.454985762976614
19, 71, 3.1693028038620468
19, 94, 3.525792845038974
19, 57, 3.6897474782099065
19, 134, 1.6473100323982404
19, 32, 2.8636948155927495
12, 123, 2.0093233477827526
12, 173, 2.138660967097499
12, 117, 2.830907248829771
12, 24, 3.081680873668261
12, 155, 1.4253535179939951
12, 40, 2.020142767751012
12, 130, 2.0287262560434316
12, 127, 2.5644899215265022
12, 79, 2.9271024128471166
12, 27, 2.8806207628336855
12, 81, 2.8630109438349054
12, 109, 1.515662614128349
12, 85, 3.6623949877737374
12, 176, 3.5067675915841003
12, 48, 1.728210404096489
12, 114, 1.837628450233613
12, 23, 2.856002617323502
12, 174, 2.740373688986317
12, 181, 2.01508046081166
12, 71, 0.8444331432971091
12, 59, 0.8668145205527519
12, 5, 2.7871836309707687
12, 101, 1.8846208322533462
12, 185, 2.66280041769234
12, 29, 2.989395623125584
12, 78, 3.1816689653848362
12, 112, 3.097475473627902
12, 110, 1.5073526927326901
12, 57, 1.8026956126892777
12, 135, 3.145691379660676
12, 39, 2.732286361267621
12, 75, 3.1982358123574723
12, 157, 4.128904564787522
12, 139, 1.8545751758645455
12, 150, 2.2230771295266867
12, 120, 0.9548935369574931
12, 162, 1.1866815554290577
12, 121, 1.6769303312740775
12, 90, 3.078448140839212
12, 14, 1.5156625297033623
12, 12, 3.400457556102113
12, 107, 2.4401425664830656
12, 88, 2.669731792813102
12, 67, 3.3519027174347036
12, 171, 1.3647643620475252
12, 65, 1.7940752749540085
12, 3, 3.198235812357473
12, 186, 2.1148309455909318
12, 160, 2.434863718719713
12, 17, 3.1809526416657
12, 190, 3.0832190728971813
12, 26, 1.6769303312740782
12, 178, 2.153577441768215
12, 161, 2.926666233971569
12, 35, 2.230868961802306
12, 8, 2.0240147749458495
12, 153, 1.0148482422641283
12, 113, 1.7544938029140962
12, 38, 2.113681400024576
12, 148, 1.9971549750439057
12, 63, 2.1148309455909318
12, 91, 2.4077826998814107
12, 89, 1.6107673788217953
12, 179, 2.3174852189380197
12, 74, 3.5246635615679973
12, 87, 3.0816808736682617
12, 172, 0.8668145205527519
12, 137, 1.676930331274078
12, 50, 1.996457577016482
12, 72, 3.3789555550673422
12, 10, 2.963989044160111
12, 104, 3.400457815189858
12, 144, 1.5182234149595348
12, 73, 0.9326409821827485
12, 61, 2.953213084915745
12, 6, 2.6697317928131037
12, 54, 2.3182550174491543
12, 9, 3.3858067424583607
12, 2, 2.631958339414819
12, 140, 1.0525117336114018
12, 103, 1.2172309221303297
12, 163, 3.1048934826376064
12, 165, 3.812042489905598
12, 30, 2.2473110144558888
12, 49, 1.996457577016482
12, 159, 1.873936028261617
12, 11, 3.207498231524382
12, 170, 3.2212686976413014
12, 94, 3.5530281343710315
12, 28, 1.3477084312506278
12, 167, 2.3853624993030262
12, 60, 1.5566589286554946
12, 22, 1.6026164432113315
12, 56, 2.240600177881713
12, 180, 1.8329079141484752
12, 125, 0.8977578383794178
12, 82, 3.5766498193182032
12, 44, 3.0749783243154942
12, 183, 2.6885826528867223
12, 156, 3.1068939033959273
12, 55, 2.736862323094817
12, 154, 3.3790401934989354
12, 68, 2.6489579650785218
12, 77, 3.059277714382965
12, 99, 3.242007609470768
12, 42, 2.915474023913398
12, 51, 2.7236110165727214
12, 164, 3.242007911143401
12, 152, 2.5389223989477023
12, 158, 3.084777099537686
12, 147, 2.9639890441601113
12, 86, 2.6387799542552908
12, 0, 2.8191664236703904
12, 58, 2.174653366220335
12, 192, 2.3878863865982236
12, 126, 2.599803311900186
12, 122, 3.0456455290595104
12, 47, 2.1829423812452733
12, 46, 3.221268697641301
12, 95, 2.885675265097179
12, 138, 2.416429522887804
12, 66, 3.1926802042156606
12, 32, 0.7849063549409497
12, 189, 2.27974504107699
12, 128, 1.389698039708077
12, 141, 3.4165784547644185
12, 53, 1.5156623874792907
12, 96, 3.6516226757981367
12, 93, 2.7393384734712467
12, 184, 2.856002617323501
12, 129, 2.0201650606029413
12, 169, 4.261688905020241
12, 118, 1.7282104040964883
12, 193, 1.6144372219650027
12, 145, 1.0148482422641287
12, 146, 1.8329079141484754
12, 69, 1.687231212711008
12, 34, 2.434863718719714
12, 191, 3.112018237899336
12, 124, 1.21723092213033
12, 116, 0.5701251869810455
12, 18, 3.186520182185429
12, 100, 2.127853021104745
12, 25, 3.0402974913173813
12, 43, 2.222630017348594
12, 1, 1.9267325222169633
12, 119, 1.6330076023993954
12, 149, 1.7965054903565023
12, 16, 3.65204265925077
12, 83, 3.598177566512879
12, 142, 1.728210404096489
12, 7, 1.746019163745753
12, 115, 1.7460191637457527
12, 111, 3.2709584869215496
12, 98, 1.1866815554290577
12, 36, 3.4110585974436143
12, 37, 1.6769303312740782
12, 106, 2.6885826528867227
12, 136, 1.3679596070617936
12, 70, 2.4503090438568886
12, 177, 1.84594262447195
12, 52, 3.7305094871194138
12, 4, 1.756539721794511
12, 182, 4.059377673843059
12, 151, 2.240600177881711
12, 143, 2.860053692940657
12, 92, 3.5368092227718564
12, 13, 2.257250025227279
12, 19, 1.7282104040964894
12, 108, 3.2212686976413005
12, 102, 1.2053357059288032
12, 64, 2.0310364592674963
12, 33, 3.103543174282401
12, 80, 2.5531069323336757
12, 41, 2.434863718719713
12, 105, 1.3477084312506278
12, 15, 2.83932573146498
12, 131, 2.7985199212616183
12, 194, 0.8668145205527519
12, 62, 2.648957965078521
12, 133, 2.5795979779903586
12, 31, 2.3257636068507686
12, 45, 3.367422698623736
12, 175, 3.126059840327013
12, 21, 0.9512266382292112
12, 97, 2.0011010515651804
12, 84, 3.5644937855273118
12, 166, 2.5689377061506526
12, 20, 3.7305094871194155
12, 188, 3.0974754736279
12, 168, 1.7940752749540085
12, 134, 2.8129588678677195
12, 187, 3.3334477863846894
12, 132, 3.7122656926637245
12, 76, 2.3961527736123704

